site_name,image_date,image_product,class,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDSI,geometry
Gulkana,20210615,Sentinel-2_TOA,4,0.4992,0.2108,0.1914,0.1854,0.1907,0.1869,0.1898,0.1744,0.1827,0.159,0.0013,0.1733,0.986507525,POINT (-145.46505671180296 63.26156923772182)
Gulkana,20210615,Sentinel-2_TOA,4,0.5237,0.2333,0.2209,0.2317,0.3746,0.3634,0.3602,0.2134,0.3422,0.192,0.0014,0.1734,0.987404408,POINT (-145.45958201687918 63.26144425804303)
Gulkana,20210615,Sentinel-2_TOA,4,0.528,0.2319,0.2248,0.2243,0.2278,0.19,0.2104,0.2096,0.2243,0.1873,0.0016,0.2463,0.985865724,POINT (-145.4604287234574 63.262013175618705)
Gulkana,20210615,Sentinel-2_TOA,4,0.2151,0.1835,0.1644,0.1614,0.193,0.1923,0.2051,0.1915,0.2183,0.0925,0.0016,0.2746,0.980722892,POINT (-145.45594644781187 63.25835912321923)
Gulkana,20210615,Sentinel-2_TOA,4,0.1873,0.1888,0.1908,0.2008,0.2169,0.2195,0.2392,0.2261,0.2307,0.0949,0.0019,0.3156,0.980280228,POINT (-145.46366406619683 63.25752065860338)
Gulkana,20210615,Sentinel-2_TOA,4,0.1943,0.1684,0.1597,0.1674,0.1741,0.1905,0.1995,0.189,0.1994,0.0947,0.0019,0.2601,0.976485149,POINT (-145.46717513183088 63.25607679027031)
Gulkana,20210615,Sentinel-2_TOA,4,0.2178,0.1809,0.171,0.1783,0.1667,0.1713,0.1834,0.1682,0.1722,0.0914,0.0021,0.2644,0.975736568,POINT (-145.46987801597743 63.256780869907836)
Gulkana,20210615,Sentinel-2_TOA,4,0.2071,0.1808,0.1681,0.1575,0.1646,0.1727,0.1809,0.1685,0.1899,0.0834,0.0016,0.2512,0.981143194,POINT (-145.46387752337117 63.253353262686716)
Gulkana,20210615,Sentinel-2_TOA,4,0.2243,0.2016,0.1851,0.1849,0.1865,0.1884,0.1959,0.1837,0.1934,0.0867,0.0015,0.2455,0.98392283,POINT (-145.4604353761561 63.25374777269476)
Gulkana,20210615,Sentinel-2_TOA,4,0.1964,0.1773,0.1625,0.1532,0.1632,0.1787,0.1894,0.1809,0.197,0.0896,0.0015,0.2504,0.981707317,POINT (-145.46225817551732 63.25292463965872)
Gulkana,20210615,Sentinel-2_TOA,4,0.1966,0.1874,0.1656,0.1557,0.1544,0.1589,0.1714,0.1556,0.1719,0.0743,0.0016,0.2063,0.980861244,POINT (-145.45612291169826 63.25164536739461)
Gulkana,20210615,Sentinel-2_TOA,4,0.1853,0.1737,0.1572,0.1474,0.1479,0.1603,0.1689,0.16,0.1691,0.0833,0.0015,0.216,0.981096408,POINT (-145.4530888171291 63.25549770203232)
Gulkana,20210615,Sentinel-2_TOA,4,0.2258,0.1901,0.1646,0.1473,0.1373,0.1324,0.1394,0.1339,0.1388,0.0547,0.0012,0.155,0.985524729,POINT (-145.42886068318614 63.255146669822295)
Gulkana,20210615,Sentinel-2_TOA,4,0.2108,0.1851,0.157,0.142,0.1343,0.1309,0.1382,0.1249,0.1249,0.0524,0.001,0.1311,0.987341772,POINT (-145.43089981106556 63.25585176519506)
Gulkana,20210615,Sentinel-2_TOA,4,0.2098,0.187,0.1672,0.1486,0.139,0.1383,0.146,0.1331,0.1329,0.0524,0.0011,0.1635,0.986928105,POINT (-145.43244859318486 63.255225229435645)
Gulkana,20210615,Sentinel-2_TOA,4,0.2038,0.1848,0.1655,0.1465,0.1346,0.1386,0.142,0.1326,0.1319,0.0513,0.0014,0.1724,0.983223487,POINT (-145.43685830155204 63.25451310331147)
Gulkana,20210615,Sentinel-2_TOA,4,0.2347,0.1835,0.1636,0.15,0.1473,0.1453,0.1529,0.1371,0.1393,0.0646,0.0011,0.1721,0.98664238,POINT (-145.4367539170424 63.2556431286118)
Gulkana,20210615,Sentinel-2_TOA,4,0.2079,0.1685,0.1427,0.1324,0.1315,0.1293,0.1369,0.1213,0.125,0.0622,0.0013,0.1456,0.981944444,POINT (-145.44383770508776 63.25429702717241)
Gulkana,20210615,Sentinel-2_TOA,4,0.1955,0.1633,0.1416,0.1265,0.128,0.1243,0.1288,0.1159,0.1186,0.0509,0.0012,0.1379,0.983193277,POINT (-145.44538276375798 63.25614718248085)
Gulkana,20210615,Sentinel-2_TOA,4,0.2029,0.1913,0.1692,0.1531,0.147,0.1491,0.1471,0.1358,0.1493,0.0524,0.0011,0.1576,0.987081621,POINT (-145.44248992865772 63.25601804767223)
Gulkana,20210615,Sentinel-2_TOA,4,0.2366,0.1748,0.1601,0.1354,0.1379,0.1429,0.1464,0.1332,0.1422,0.079,0.0012,0.1569,0.985120893,POINT (-145.44456482504296 63.25847859704565)
Gulkana,20210615,Sentinel-2_TOA,4,0.2198,0.1862,0.1714,0.15,0.1531,0.1572,0.1572,0.1379,0.1534,0.064,0.0014,0.1792,0.983796296,POINT (-145.44413094915595 63.25769373971989)
Gulkana,20210615,Sentinel-2_TOA,4,0.2437,0.2267,0.212,0.2082,0.2046,0.1983,0.2047,0.1935,0.201,0.0882,0.0014,0.2355,0.9868791,POINT (-145.44445443109024 63.25972557682861)
Gulkana,20210615,Sentinel-2_TOA,4,0.2453,0.209,0.1846,0.1738,0.1766,0.1711,0.1729,0.1594,0.1689,0.075,0.0013,0.1954,0.986013986,POINT (-145.4392621413916 63.259688254755645)
Gulkana,20210615,Sentinel-2_TOA,4,0.2561,0.1997,0.1766,0.1598,0.1573,0.1629,0.1645,0.1471,0.1564,0.0785,0.0012,0.1606,0.986501687,POINT (-145.43330215589066 63.25384991443616)
Gulkana,20210615,Sentinel-2_TOA,4,0.2157,0.1957,0.1776,0.1657,0.1589,0.1596,0.162,0.153,0.158,0.0642,0.0014,0.2033,0.984357542,POINT (-145.43869060377284 63.25344104632333)
Gulkana,20210615,Sentinel-2_TOA,4,0.3048,0.2075,0.1929,0.1872,0.1862,0.1806,0.1953,0.1797,0.1798,0.1029,0.0016,0.2325,0.983547558,POINT (-145.47495419275984 63.264263062442645)
Gulkana,20210615,Sentinel-2_TOA,4,0.2972,0.1959,0.1809,0.1663,0.1729,0.1696,0.1837,0.1584,0.1723,0.0888,0.0016,0.2095,0.982465753,POINT (-145.4747884208604 63.26382116053201)
Gulkana,20210615,Sentinel-2_TOA,4,0.2683,0.2178,0.2029,0.198,0.1837,0.1894,0.1931,0.188,0.186,0.0907,0.0015,0.2272,0.985322896,POINT (-145.47447041141734 63.263278243997725)
Gulkana,20210615,Sentinel-2_TOA,4,0.304,0.1941,0.1865,0.1874,0.1665,0.1754,0.1947,0.1745,0.1643,0.1259,0.0016,0.226,0.982987772,POINT (-145.4757535599792 63.263448159606064)
Gulkana,20210615,Sentinel-2_TOA,4,0.5382,0.2476,0.2515,0.2481,0.3359,0.2983,0.2871,0.2448,0.3139,0.1786,0.0015,0.1784,0.988142292,POINT (-145.47668568136507 63.2631031943218)
Gulkana,20210615,Sentinel-2_TOA,4,0.4148,0.2091,0.1928,0.1911,0.1905,0.2014,0.2025,0.1954,0.2129,0.1523,0.0015,0.2404,0.984559959,POINT (-145.4782866803815 63.262623396998805)
Gulkana,20210615,Sentinel-2_TOA,4,0.2693,0.1928,0.1892,0.1916,0.1899,0.1941,0.2067,0.1806,0.1788,0.0986,0.0014,0.216,0.985309549,POINT (-145.47457010724523 63.26258362835843)
Gulkana,20210615,Sentinel-2_TOA,4,0.2738,0.2087,0.206,0.2022,0.1816,0.1981,0.1898,0.1841,0.1924,0.1043,0.0014,0.2134,0.986499518,POINT (-145.47657457413257 63.262221753171865)
Gulkana,20210615,Sentinel-2_TOA,4,0.3484,0.2183,0.2048,0.1996,0.2026,0.1735,0.1815,0.1878,0.1951,0.1229,0.0016,0.2285,0.984496124,POINT (-145.47832403782772 63.26191391555273)
Gulkana,20210615,Sentinel-2_TOA,4,0.2276,0.1861,0.1797,0.1802,0.1713,0.1718,0.1723,0.1983,0.181,0.0924,0.0017,0.2433,0.981256891,POINT (-145.47563113164892 63.26158696024271)
Gulkana,20210615,Sentinel-2_TOA,4,0.341,0.1872,0.1645,0.1582,0.1648,0.1603,0.172,0.148,0.1562,0.1289,0.0016,0.1982,0.980734497,POINT (-145.4776962637113 63.261268312216195)
Gulkana,20210615,Sentinel-2_TOA,4,0.4003,0.2015,0.1884,0.1854,0.3216,0.3403,0.3057,0.1849,0.3276,0.1498,0.0014,0.1691,0.985247629,POINT (-145.47929117111002 63.2609020201954)
Gulkana,20210615,Sentinel-2_TOA,4,0.2565,0.2001,0.1851,0.1895,0.165,0.1713,0.1736,0.1793,0.1615,0.0988,0.0017,0.174,0.981798715,POINT (-145.474060836278 63.260888653261475)
Gulkana,20210615,Sentinel-2_TOA,4,0.2854,0.1732,0.1612,0.1656,0.1802,0.1815,0.1786,0.1626,0.1795,0.1025,0.0017,0.1955,0.9791283,POINT (-145.47618593113665 63.260627460518535)
Gulkana,20210615,Sentinel-2_TOA,4,0.3286,0.1834,0.1782,0.1818,0.1945,0.2049,0.2105,0.2049,0.1997,0.1327,0.0016,0.2325,0.982202447,POINT (-145.47771513155863 63.26031555690721)
Gulkana,20210615,Sentinel-2_TOA,4,0.3286,0.2019,0.1996,0.209,0.2171,0.2436,0.2288,0.1963,0.2419,0.1327,0.0016,0.1881,0.984095427,POINT (-145.47866789582625 63.260146681951404)
Gulkana,20210615,Sentinel-2_TOA,4,0.2262,0.2049,0.1905,0.1717,0.1554,0.1502,0.1518,0.1627,0.1535,0.0792,0.0014,0.1718,0.985409067,POINT (-145.47483538263623 63.25934467858909)
Gulkana,20210615,Sentinel-2_TOA,4,0.2684,0.1837,0.167,0.1678,0.1769,0.1881,0.191,0.1667,0.1792,0.1045,0.0014,0.2004,0.983372922,POINT (-145.47648909471835 63.25907141373822)
Gulkana,20210615,Sentinel-2_TOA,4,0.288,0.1921,0.1902,0.1969,0.1883,0.198,0.2057,0.1967,0.2047,0.1174,0.0013,0.2385,0.986422977,POINT (-145.47774559912023 63.25879388346529)
Gulkana,20210615,Sentinel-2_TOA,4,0.288,0.1999,0.192,0.1922,0.235,0.2449,0.2482,0.1888,0.2426,0.1174,0.0013,0.2031,0.986549405,POINT (-145.47867123267324 63.25913951252505)
Gulkana,20210615,Sentinel-2_TOA,4,0.3865,0.2151,0.2008,0.2062,0.1898,0.2048,0.195,0.1984,0.2127,0.1406,0.0014,0.2006,0.986152324,POINT (-145.47947125789017 63.25809608932434)
Gulkana,20210615,Sentinel-2_TOA,4,0.3751,0.19,0.182,0.1716,0.1948,0.201,0.2121,0.1853,0.1979,0.1248,0.0012,0.2307,0.986899563,POINT (-145.480777336951 63.25781906228408)
Gulkana,20210615,Sentinel-2_TOA,4,0.3641,0.1995,0.1865,0.1884,0.1888,0.1886,0.1905,0.1872,0.1867,0.1371,0.0012,0.2186,0.987213639,POINT (-145.48207046922883 63.25778809093009)
Gulkana,20210615,Sentinel-2_TOA,4,0.3904,0.1808,0.1702,0.1609,0.1668,0.1613,0.1765,0.1635,0.1686,0.1301,0.0014,0.2567,0.983682984,POINT (-145.48327135082863 63.25762183120293)
Gulkana,20210615,Sentinel-2_TOA,4,0.3972,0.2562,0.2399,0.2234,0.2454,0.2255,0.243,0.2067,0.2174,0.1325,0.0014,0.178,0.988396187,POINT (-145.4242530209634 63.27799993049338)
Gulkana,20210615,Sentinel-2_TOA,4,0.3461,0.2442,0.2279,0.2144,0.2169,0.2027,0.2151,0.1897,0.1972,0.1211,0.0013,0.2026,0.988656195,POINT (-145.424521807098 63.27741612588712)
Gulkana,20210615,Sentinel-2_TOA,4,0.4688,0.2555,0.2353,0.2168,0.2227,0.2241,0.231,0.1922,0.2134,0.1738,0.0011,0.1678,0.990693739,POINT (-145.42449460118323 63.27682904709175)
Gulkana,20210615,Sentinel-2_TOA,4,0.4374,0.2285,0.2043,0.1854,0.1675,0.1614,0.1634,0.1659,0.1618,0.1582,0.0012,0.173,0.988321168,POINT (-145.42684904969923 63.27818865580338)
Gulkana,20210615,Sentinel-2_TOA,4,0.3523,0.2418,0.2294,0.2193,0.2228,0.1967,0.2286,0.1976,0.2136,0.1243,0.0016,0.2332,0.986147186,POINT (-145.42831597073763 63.27844489454467)
Gulkana,20210615,Sentinel-2_TOA,4,0.4292,0.2637,0.2581,0.2651,0.2653,0.2529,0.2775,0.2445,0.2519,0.1545,0.002,0.2648,0.9846213,POINT (-145.4324339070671 63.27897036172539)
Gulkana,20210615,Sentinel-2_TOA,4,0.5949,0.2644,0.2527,0.2455,0.2247,0.2467,0.2375,0.2209,0.233,0.206,0.0012,0.1561,0.99054746,POINT (-145.42249012454297 63.28099432269764)
Gulkana,20210615,Sentinel-2_TOA,4,0.5242,0.2503,0.2318,0.2179,0.1926,0.1905,0.1906,0.1935,0.1816,0.1708,0.0011,0.1252,0.990553886,POINT (-145.42282351366774 63.28139809009392)
Gulkana,20210615,Sentinel-2_TOA,4,0.456,0.2783,0.2539,0.2429,0.2291,0.258,0.235,0.2216,0.2506,0.1679,0.0013,0.1641,0.989811912,POINT (-145.42359218968002 63.28033972992076)
Gulkana,20210615,Sentinel-2_TOA,4,0.5462,0.2729,0.2488,0.2419,0.2398,0.2443,0.2387,0.2182,0.2337,0.1638,0.0012,0.159,0.9904,POINT (-145.42426131484282 63.278933532393495)
Gulkana,20210615,Sentinel-2_TOA,4,0.2183,0.186,0.1617,0.146,0.1373,0.1327,0.1448,0.1325,0.1335,0.0521,0.0012,0.1511,0.985267035,POINT (-145.42409894911117 63.264895450917926)
Gulkana,20210615,Sentinel-2_TOA,4,0.2333,0.1908,0.1622,0.139,0.1403,0.1272,0.1436,0.126,0.1208,0.0599,0.001,0.1453,0.987745098,POINT (-145.42543094654695 63.26606279042712)
Gulkana,20210615,Sentinel-2_TOA,4,0.5671,0.2238,0.2106,0.202,0.3203,0.282,0.2741,0.1757,0.3003,0.1876,0.0012,0.1096,0.988668555,POINT (-145.41030125302908 63.26624396101947)
Gulkana,20210615,Sentinel-2_TOA,4,0.5437,0.2244,0.1993,0.1822,0.1972,0.1791,0.1977,0.1561,0.1919,0.1651,0.0012,0.1332,0.988029925,POINT (-145.41071558340997 63.26575960047495)
Gulkana,20210615,Sentinel-2_TOA,4,0.5709,0.2151,0.2062,0.2029,0.3231,0.2923,0.3124,0.1923,0.2717,0.1812,0.0011,0.1144,0.989387361,POINT (-145.41120546804015 63.26531100939455)
Gulkana,20210615,Sentinel-2_TOA,4,0.6265,0.2464,0.229,0.2321,0.4382,0.4803,0.456,0.2106,0.3581,0.2012,0.001,0.0818,0.991304348,POINT (-145.41510918456737 63.261285458763666)
Gulkana,20210615,Sentinel-2_TOA,4,0.5723,0.2797,0.2454,0.2509,0.3066,0.2892,0.285,0.2274,0.278,0.1819,0.0011,0.1109,0.991075051,POINT (-145.4178036022878 63.260215210607626)
Gulkana,20210615,Sentinel-2_TOA,4,0.5723,0.3517,0.334,0.3465,0.3468,0.3692,0.3451,0.3093,0.3211,0.1819,0.0011,0.0925,0.993434796,POINT (-145.41704943486087 63.26053863877635)
Gulkana,20210615,Sentinel-2_TOA,4,0.6265,0.4939,0.4772,0.5019,0.4676,0.5036,0.4565,0.431,0.4314,0.2082,0.0009,0.0709,0.996235097,POINT (-145.41344959204005 63.26186074309603)
Gulkana,20210615,Sentinel-2_TOA,4,0.5975,0.2524,0.2526,0.2331,0.3613,0.3271,0.3497,0.222,0.3206,0.1859,0.001,0.0726,0.992113565,POINT (-145.4123990415268 63.26404946745868)
Gulkana,20210615,Sentinel-2_TOA,4,0.1966,0.2003,0.201,0.2066,0.1981,0.1965,0.2054,0.196,0.1947,0.0825,0.0018,0.2613,0.982248521,POINT (-145.46776372902528 63.258708694819475)
Gulkana,20210615,Sentinel-2_TOA,4,0.2069,0.1864,0.1804,0.1896,0.2038,0.2097,0.2224,0.1979,0.2193,0.1071,0.0018,0.2905,0.980241493,POINT (-145.4652202658254 63.25637424581038)
Gulkana,20210615,Sentinel-2_TOA,4,0.1984,0.1705,0.1605,0.1681,0.1709,0.176,0.1831,0.1547,0.172,0.0834,0.0018,0.2278,0.977818854,POINT (-145.4660893832734 63.25848344488389)
Gulkana,20210615,Sentinel-2_TOA,4,0.2669,0.1685,0.1579,0.1472,0.2016,0.2177,0.2269,0.1603,0.2017,0.1052,0.0016,0.1712,0.979937304,POINT (-145.4635279146915 63.258220974390106)
Gulkana,20210615,Sentinel-2_TOA,4,0.1831,0.1423,0.1143,0.1019,0.0988,0.0975,0.1024,0.0862,0.0889,0.0465,0.0014,0.1204,0.975799481,POINT (-145.42691758550302 63.25050493712647)
Gulkana,20210615,Sentinel-2_TOA,4,0.1758,0.1463,0.1209,0.1012,0.0996,0.0931,0.0961,0.0912,0.0916,0.0393,0.001,0.115,0.983593109,POINT (-145.4291844045087 63.24959309061011)
Gulkana,20210615,Sentinel-2_TOA,4,0.1807,0.143,0.1162,0.0972,0.0927,0.0909,0.0928,0.0872,0.0895,0.0472,0.0013,0.1185,0.97787234,POINT (-145.43251004648587 63.24831812173793)
Gulkana,20210615,Sentinel-2_TOA,4,0.1559,0.1521,0.129,0.1216,0.1247,0.147,0.1586,0.1538,0.1782,0.1006,0.0016,0.2642,0.975497703,POINT (-145.4378665031779 63.241506565191614)
Gulkana,20210615,Sentinel-2_TOA,4,0.1816,0.1633,0.1544,0.1582,0.184,0.2136,0.2314,0.2187,0.2454,0.1122,0.002,0.3023,0.974424552,POINT (-145.40320060388555 63.24458828686008)
Gulkana,20210615,Sentinel-2_TOA,4,0.1803,0.1609,0.1463,0.1356,0.1514,0.1816,0.2032,0.2009,0.2186,0.0985,0.0016,0.272,0.978363759,POINT (-145.40507257657737 63.2420484510456)
Gulkana,20210615,Sentinel-2_TOA,4,0.1874,0.1622,0.1458,0.1362,0.1422,0.164,0.1715,0.1651,0.1832,0.0852,0.0014,0.2217,0.980978261,POINT (-145.4093589633341 63.240940933142646)
Gulkana,20210615,Sentinel-2_TOA,4,0.1843,0.1819,0.1986,0.2294,0.2231,0.2302,0.2488,0.2437,0.2373,0.0925,0.002,0.3332,0.980059821,POINT (-145.40690139383528 63.24531681302823)
Gulkana,20210615,Sentinel-2_TOA,4,0.2196,0.2083,0.2026,0.2079,0.202,0.2129,0.2139,0.2016,0.2159,0.0873,0.0019,0.2797,0.981418093,POINT (-145.4085395329482 63.24702153707651)
Gulkana,20210615,Sentinel-2_TOA,4,0.1907,0.1798,0.1635,0.1551,0.1507,0.1557,0.1642,0.1519,0.1584,0.0705,0.0016,0.1972,0.980617807,POINT (-145.40971773463713 63.24575429532548)
Gulkana,20210615,Sentinel-2_TOA,4,0.212,0.173,0.1619,0.1601,0.169,0.173,0.1907,0.1603,0.189,0.1045,0.0016,0.2204,0.980428135,POINT (-145.4104540821588 63.24370137121596)
Gulkana,20210615,Sentinel-2_TOA,4,0.1795,0.1492,0.1282,0.1188,0.1294,0.1522,0.1617,0.1597,0.1789,0.0843,0.0017,0.2713,0.97382602,POINT (-145.42697059079453 63.24825700745997)
Gulkana,20210615,Sentinel-2_TOA,4,0.1689,0.1311,0.1134,0.1132,0.134,0.161,0.1805,0.1876,0.2003,0.0897,0.0016,0.2769,0.972173913,POINT (-145.42821558161796 63.24702158658026)
Gulkana,20210615,Sentinel-2_TOA,4,0.1744,0.1469,0.1284,0.1236,0.1342,0.1535,0.1707,0.1676,0.1829,0.089,0.0016,0.2938,0.975384615,POINT (-145.43098368485641 63.245802955212454)
Gulkana,20210615,Sentinel-2_TOA,4,0.1799,0.151,0.1278,0.1231,0.1249,0.1305,0.1413,0.1368,0.1579,0.0775,0.0015,0.3097,0.976798144,POINT (-145.43484579435665 63.24484614212898)
Gulkana,20210615,Sentinel-2_TOA,4,0.183,0.1461,0.1318,0.1251,0.146,0.1738,0.1906,0.1989,0.2021,0.0817,0.0017,0.3302,0.974531835,POINT (-145.43815210030147 63.243914356834566)
Gulkana,20210615,Sentinel-2_TOA,4,0.1715,0.1503,0.1307,0.125,0.1265,0.1443,0.1568,0.1527,0.1702,0.0865,0.0018,0.2686,0.972830189,POINT (-145.43527133094386 63.24210264018324)
Gulkana,20210615,Sentinel-2_TOA,4,0.1764,0.1473,0.1198,0.103,0.0967,0.0979,0.0988,0.0895,0.0929,0.0383,0.0011,0.1091,0.981803143,POINT (-145.44297860109788 63.245622394757724)
Gulkana,20210615,Sentinel-2_TOA,4,0.1723,0.1455,0.1161,0.1029,0.0962,0.0939,0.0968,0.0887,0.0904,0.0391,0.0012,0.1074,0.979539642,POINT (-145.43993237352933 63.24686943614344)
Gulkana,20210615,Sentinel-2_TOA,4,0.1798,0.1492,0.1178,0.1002,0.1002,0.0993,0.1043,0.0914,0.1048,0.0404,0.0014,0.1196,0.976510067,POINT (-145.43832144657298 63.248475692135244)
Gulkana,20210615,Sentinel-2_TOA,4,0.1698,0.1399,0.1114,0.093,0.0904,0.092,0.0971,0.0809,0.0863,0.0352,0.001,0.1019,0.982206406,POINT (-145.43622214631975 63.24757822223883)
Gulkana,20210615,Sentinel-2_TOA,4,0.1725,0.1412,0.1247,0.1116,0.1376,0.1795,0.1956,0.1833,0.2341,0.1125,0.0016,0.2971,0.9746635,POINT (-145.43118498184373 63.24336928391575)
Gulkana,20210615,Sentinel-2_TOA,4,0.1719,0.1279,0.1168,0.1058,0.1363,0.1892,0.2169,0.2462,0.2537,0.0976,0.0016,0.3272,0.972972973,POINT (-145.43786999308264 63.24272454676491)
Gulkana,20210615,Sentinel-2_TOA,4,0.185,0.1538,0.1415,0.1318,0.1549,0.1788,0.1951,0.1795,0.202,0.0889,0.0015,0.2343,0.979020979,POINT (-145.41576784066825 63.241543328560795)
Gulkana,20210615,Sentinel-2_TOA,4,0.1962,0.1798,0.1578,0.1488,0.1495,0.1595,0.169,0.1524,0.1697,0.0758,0.0014,0.2044,0.98241206,POINT (-145.41215023644938 63.240566122325106)
Gulkana,20210615,Sentinel-2_TOA,4,0.1963,0.1676,0.1505,0.1385,0.1475,0.1592,0.173,0.159,0.171,0.0757,0.0016,0.2032,0.97896121,POINT (-145.39839382660233 63.24131761716899)
Gulkana,20210615,Sentinel-2_TOA,4,0.1898,0.176,0.1511,0.1387,0.139,0.1485,0.159,0.1428,0.1596,0.0763,0.0016,0.1949,0.979043877,POINT (-145.3929352961551 63.2423178873173)
Gulkana,20210615,Sentinel-2_TOA,4,0.1899,0.1738,0.1569,0.1463,0.1488,0.1728,0.1835,0.195,0.1938,0.0724,0.0015,0.1819,0.981060606,POINT (-145.38970043736367 63.243186981706906)
Gulkana,20210615,Sentinel-2_TOA,4,0.1881,0.164,0.1446,0.1306,0.1377,0.1513,0.1661,0.1399,0.1645,0.0714,0.0012,0.187,0.983539095,POINT (-145.3908155133441 63.24057629706136)
Gulkana,20210615,Sentinel-2_TOA,4,0.1869,0.1438,0.1283,0.118,0.1273,0.1512,0.1585,0.1573,0.1718,0.0716,0.0013,0.2254,0.979938272,POINT (-145.3943148048829 63.239928771896025)
Gulkana,20210615,Sentinel-2_TOA,4,0.1907,0.1609,0.1508,0.1358,0.14,0.1412,0.1507,0.1522,0.1515,0.0646,0.0013,0.1964,0.982905983,POINT (-145.39850096308092 63.23938258315971)
Gulkana,20210615,Sentinel-2_TOA,4,0.1968,0.1664,0.149,0.1349,0.1394,0.148,0.1551,0.1538,0.156,0.068,0.0013,0.2122,0.982701264,POINT (-145.40202778312698 63.239484692208016)
Gulkana,20210615,Sentinel-2_TOA,4,0.1896,0.1534,0.1387,0.1234,0.1442,0.2024,0.2123,0.2149,0.2333,0.0901,0.0016,0.2595,0.977191732,POINT (-145.4021839929459 63.24167252112506)
Gulkana,20210615,Sentinel-2_TOA,4,0.1986,0.1575,0.1576,0.1547,0.1564,0.2075,0.2297,0.1842,0.2562,0.109,0.0016,0.2678,0.979899497,POINT (-145.39993109567425 63.24483263152233)
Gulkana,20210615,Sentinel-2_TOA,4,0.1949,0.1837,0.214,0.2503,0.2389,0.2694,0.282,0.2822,0.2827,0.1269,0.0022,0.3922,0.979648474,POINT (-145.40033977551917 63.246211329760996)
Gulkana,20210615,Sentinel-2_TOA,4,0.2095,0.1992,0.2081,0.2469,0.2536,0.278,0.2863,0.2621,0.2829,0.1107,0.002,0.3352,0.980961447,POINT (-145.40226661339355 63.24770076585687)
Gulkana,20210615,Sentinel-2_TOA,4,0.2028,0.1954,0.2015,0.2165,0.2059,0.2054,0.2211,0.2153,0.2177,0.0872,0.0021,0.2958,0.979371316,POINT (-145.40588392960936 63.24617984831194)
Gulkana,20210615,Sentinel-2_TOA,4,0.1941,0.158,0.1509,0.1373,0.1521,0.1481,0.1476,0.1357,0.1434,0.0752,0.0018,0.1506,0.976424361,POINT (-145.37801795629323 63.25139267353069)
Gulkana,20210615,Sentinel-2_TOA,4,0.1912,0.1754,0.1678,0.1597,0.1667,0.1648,0.1786,0.1704,0.1678,0.0783,0.0018,0.2232,0.978773585,POINT (-145.37999190188276 63.25079055745497)
Gulkana,20210615,Sentinel-2_TOA,4,0.1831,0.1691,0.1634,0.1623,0.1653,0.1655,0.1684,0.1551,0.159,0.0652,0.0014,0.1692,0.983009709,POINT (-145.37717903343372 63.250290067421105)
Gulkana,20210615,Sentinel-2_TOA,4,0.2536,0.1771,0.1731,0.1797,0.2067,0.231,0.245,0.2187,0.2389,0.1123,0.0016,0.2509,0.981682885,POINT (-145.37950789074182 63.24953585555101)
Gulkana,20210615,Sentinel-2_TOA,4,0.2292,0.2126,0.2051,0.2111,0.2153,0.224,0.2346,0.2079,0.2277,0.1028,0.002,0.2793,0.980685659,POINT (-145.38600992343302 63.24973465361718)
Gulkana,20210615,Sentinel-2_TOA,4,0.2553,0.2119,0.2273,0.2434,0.2382,0.3084,0.3408,0.3537,0.359,0.1526,0.002,0.4437,0.982555604,POINT (-145.3846063409165 63.24881306753204)
Gulkana,20210615,Sentinel-2_TOA,4,0.2145,0.1852,0.1798,0.1993,0.1867,0.1946,0.2156,0.2092,0.1969,0.1085,0.0019,0.23,0.979086406,POINT (-145.38748881652722 63.24806500999929)
Gulkana,20210615,Sentinel-2_TOA,4,0.2738,0.2274,0.2355,0.2396,0.2635,0.2606,0.2637,0.241,0.2648,0.1197,0.0021,0.262,0.982323232,POINT (-145.38886810939366 63.24942350848112)
Gulkana,20210615,Sentinel-2_TOA,4,0.2801,0.1852,0.1948,0.2301,0.2541,0.2603,0.2695,0.2529,0.287,0.1431,0.0017,0.3719,0.982697201,POINT (-145.39251063192026 63.24746599305028)
Gulkana,20210615,Sentinel-2_TOA,4,0.2608,0.1867,0.1945,0.226,0.2338,0.2399,0.2492,0.2565,0.2635,0.1254,0.002,0.3042,0.979643766,POINT (-145.38994006691277 63.24759308513235)
Gulkana,20210615,Sentinel-2_TOA,4,0.2829,0.2648,0.2714,0.2754,0.2717,0.2735,0.2775,0.2781,0.2706,0.1222,0.0022,0.3441,0.983918129,POINT (-145.39178853509392 63.249237928510276)
Gulkana,20210615,Sentinel-2_TOA,4,0.2145,0.1586,0.1688,0.197,0.2014,0.2059,0.2131,0.2026,0.1931,0.0971,0.0019,0.2801,0.977738723,POINT (-145.39700777939365 63.247579174349475)
Gulkana,20210615,Sentinel-2_TOA,4,0.2149,0.1766,0.1772,0.1883,0.1989,0.224,0.2198,0.1921,0.2238,0.1163,0.0019,0.271,0.978782803,POINT (-145.39601245306207 63.246787218921106)
Gulkana,20210615,Sentinel-2_TOA,4,0.241,0.1749,0.1887,0.2276,0.2449,0.2501,0.2626,0.2447,0.2624,0.1269,0.0024,0.3263,0.974882261,POINT (-145.39558138646046 63.249561800602436)
